"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",,,,,,
119,ALFA BIOMED INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",ADNA Global Ltd,Mauritius,497.74,6.64,Received in the Company,
120,ALGIMATE DENTAL SYSTEMS PRIVATE LIMITED,KERALA,Ernakulam,"Manufacture of laboratory apparatus (laboratory ultrasonic cleaning machinery, laboratory sterilizers, laboratory type distilling apparatus,
laboratory centrifuges etc.)",THAKKOLKARAN ITTIACHAN WILSON,Australia,1.61,0.02,Received in the Company,
121,"ALGO FINANCIAL SERVICES
INDIA LIMITED",GUJARAT,Ahmedabad,"Security and commodity
contracts brokerage",JUNESH KANNOTH POOVAKKAT,UAE,0.25,0.00,"Received in
the company",
122,"ALIGNED AUTOMATION
SERVICES PRIVATE LIMITED",MAHARASHTRA,Pune,Software installation,Aligned Automation LLC,U.S.A,0.10,0.00,"Received in
the Company",
123,ALMTECH SOFTWARE SOLUTIONS LIMITED,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Nader Khalid Saleh Alrajhi,Saudi Arabia,1.29,0.02,Received in the Company,
124,ALMTECH SOFTWARE SOLUTIONS LIMITED,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Nader Khalid Saleh Alrajhi,Saudi Arabia,32.06,0.43,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
125,ALPLA INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases,
carboys, bottles etc.)",ALPLA HOLDING GMBH,Austria,277.44,3.78,Received in the company,
126,"Altra Xergi Power Private
Limited",RAJASTHAN,Jaisalmer,"Electric power generation
using solar energy",O2 POWER SG PTE. LTD.,Singapore,160.00,2.14,Greenfield,
127,"AM WEBSHOP INDIA PRIVATE
LIMITED",DELHI,South West Delhi,"Other activities relating to
finishing of textile n.e.c.",MR. ADIL EL YACOUBI,UAE,3.45,0.05,"Received in
the Company",
128,"AM WEBSHOP INDIA PRIVATE
LIMITED",DELHI,South West Delhi,"Other activities relating to
finishing of textile n.e.c.","AHMED ABDULLA HUMAID
BELHOUL",UAE,7.03,0.09,"Received in
the Company",
129,Amazon Seller Services Private Limited,KARNATAKA,Bengaluru,"Wholesale of other electronic equipments and
parts thereof",AMAZON CORPORATE HOLDINGS PRIVATE LIMITED,Singapore,3000.00,40.18,Received in the Company,
130,Amazon Seller Services Private Limited,KARNATAKA,Bengaluru,"Wholesale of other
electronic equipments and parts thereof",AMAZON CORPORATE HOLDINGS PRIVATE LIMITED,Singapore,6000.00,80.35,Received in the Company,
131,Amazon Seller Services Private Limited,KARNATAKA,Bengaluru,"Wholesale of other
electronic equipments and parts thereof",AMAZON.COM.INCS LIMITED,Mauritius,1.07,0.01,Received in the Company,
132,Amazon Seller Services Private Limited,KARNATAKA,Bengaluru,"Wholesale of other electronic equipments and
parts thereof",AMAZON CORPORATE HOLDINGS PRIVATE LIMITED,Singapore,14098.93,188.81,Received in the Company,
133,Ambianz India Private Limited,TELANGANA,Hyderabad,"Manufacture of Aluminium from alumina and by other methods and products of
aluminium and alloys",BHG Group Pty Ltd,Australia,0.10,0.00,Received in the Company,
134,Ambianz India Private Limited,TELANGANA,Hyderabad,"Manufacture of Aluminium from alumina and by other methods and products of
aluminium and alloys",Grace John,Australia,0.00,0.00,Received in the Company,
135,AMEGUMI INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Research and experimental development on natural
sciences and engineering",AMEGUMI INC,Japan,5.00,0.07,Received in the company,
136,"AMERICAN BREW CRAFTS
PRIVATE LIMITED",TELANGANA,Hyderabad,Manufacture of beer,TBULL CORPORATION,U.S.A,5.52,0.07,"Received in
the Company",
137,AMERICAN BREW CRAFTS,TELANGANA,Hyderabad,Manufacture of beer,TBULL CORPORATION,U.S.A,11.58,0.15,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,PRIVATE LIMITED,,,,,,,,the Company,
138,"AMERICAN BREW CRAFTS
PRIVATE LIMITED",TELANGANA,Hyderabad,Manufacture of beer,TBULL CORPORATION,U.S.A,5.79,0.08,"Received in
the Company",
139,"AMERICAN BREW CRAFTS
PRIVATE LIMITED",TELANGANA,Hyderabad,Manufacture of beer,TBULL CORPORATION,U.S.A,5.47,0.07,"Received in
the Company",
140,AMP ENERGY INDIA PRIVATE LIMITED,DELHI,South Delhi,Electric power generation using solar energy,Financial Investments SPC,Cayman Islands,370.00,4.93,Received in the Company,
141,AMPLIFY LIFE INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",AMPLIFY LIFE LIMITED,United Kingdom,0.10,0.00,Received in the Company,
142,"AMPLUS ENERGY SOLUTIONS
PRIVATE LIMITED",DELHI,South Delhi,"Electric power generation
using solar energy","Amplus Energy Solutions Pte.
Ltd., Singapore",Singapore,10.30,0.14,"Received in
the Company",
143,"AMPLUS KN ONE POWER
PRIVATE LIMITED",DELHI,South Delhi,"Installation of industrial
machinery and equipment","Amplus Energy Solutions Pte.
Ltd.",Singapore,71.72,0.96,"Received in
the Company",
144,AMPLUS KN ONE POWER PRIVATE LIMITED,DELHI,South Delhi,Installation of industrial machinery and equipment,Amplus Energy Solutions Pte. Ltd.,Singapore,25.72,0.35,Received in the company,
145,"AMPLUS MANAGEMENT
SERVICES PRIVATE LIMITED",DELHI,South Delhi,"Management consultancy
activities","Amplus Energy Solutions Pte.
Ltd.",Singapore,156.65,2.10,"Received in
the Company",
146,AMPLUS MANAGEMENT SERVICES PRIVATE LIMITED,DELHI,South Delhi,Management consultancy activities,Amplus Energy Solutions Pte. Ltd.,Singapore,64.84,0.88,Received in the company,
147,Amplus Poorva Private Limited,DELHI,South Delhi,"Electric power generation
using solar energy","Amplus Energy Solutions Pte.
Ltd.",Singapore,27.73,0.37,"Received in
the Company",
148,"AMPS HEALTHCARE (INDIA)
PRIVATE LIMITED",Telangana,Hyderabad,"Other business support
service activities n.e.c",THADDEUS J KWIATKOWSKI,U.S.A,0.00,0.00,"Received in
the Company",
149,"AMPS HEALTHCARE (INDIA)
PRIVATE LIMITED",Telangana,Hyderabad,"Other business support
service activities n.e.c","ANASAZI MEDICAL PAYMENT
SOLUTIONS",U.S.A,0.50,0.01,"Received in
the Company",
150,ANA OILS AND FATS INDIA PRIVATE LIMITED,WEST BENGAL,Kolkata,"Manufacture of other
vegetable oil, animal oil and fats n.e.c",ANA International Pte Ltd,Singapore,14.35,0.19,Received in the Company,
151,Anata Tech Private Limited,ANDHRA PRADESH,Ananthapur,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of
furniture, automobiles, gas",HANA TPS,South Korea,18.09,0.24,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"and oil, chemicals, textiles etc. Also included is storage of goods in foreign trade
zones",,,,,,
152,ANB FUELS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer
service activities n.e.c",MYPETROLPUMP INC,U.S.A,70.38,0.94,Received in the Company,
153,ANB FUELS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information
technology and computer service activities n.e.c",MYPETROLPUMP Inc.,U.S.A,28.28,0.38,Received in the company,
154,ANB FUELS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer
service activities n.e.c",MYPETROLPUMP Inc.,U.S.A,10.51,0.14,Received in the company,
155,"ANCHAU INDUSTRIES PRIVATE
LIMITED",DELHI,East Delhi,"Manufacture of other
rubber products n.e.c.",FANFAN LIN,China,8.55,0.11,"Received in
the Company",
156,ANCHAU INDUSTRIES PRIVATE LIMITED,DELHI,East Delhi,Manufacture of other rubber products n.e.c.,FAN FAN LIN,China,5.26,0.07,Received in the company,
157,ANSIO INDUSTRIES PRIVATE LIMITED,TAMIL NADU,Virudhunagar,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs,ignition wiring harnesses, power window and door systems, assembly of purchased gauges into instrument panels, voltage regulators
etc",ANSIO LTD,United Kingdom,5.53,0.07,Received in the Company,
158,Antfarm Business Incubator Private Limited,MAHARASHTRA,Mumbai,"Combined office administrative service
activities",Hausela Holdings Pte. Limited,Singapore,3.05,0.04,Received in the company,
159,ANTLEGS TECHNOLOGY SOLUTIONS PRIVATE LIMITED,KERALA,Kottayam,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",JOYESH SKARIA THOMAS,U.S.A,2.06,0.03,Received in the Company,
160,ANVAYAA KIN CARE PRIVATE,TELANGANA,Hyderabad,Social work activities,Giridhar Mandala Reddy,U.S.A,2.50,0.03,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,LIMITED,,,"without accommodation for
the elderly and disabled",,,,,the Company,
161,ANVAYAA KIN CARE PRIVATE LIMITED,TELANGANA,Hyderabad,"Social work activities without accommodation for
the elderly and disabled",Shahil Shariff,U.S.A,2.50,0.03,Received in the Company,
162,Anything Vegan Private Limited,MAHARASHTRA,Pune,"Manufacture of prepared
feeds for pets, including dogs, cats, birds, fish etc.",Sonal Rai,Australia,0.05,0.00,Received in the company,
163,Anything Vegan Private Limited,MAHARASHTRA,Pune,"Manufacture of prepared feeds for pets, including
dogs, cats, birds, fish etc.",Aanand Rai,Australia,0.05,0.00,Received in the company,
164,AODISHI TRADING PRIVATE LIMITED,DELHI,East Delhi,"Other information technology and computer
service activities n.e.c",XIE SENCHU,China,0.06,0.00,Received in the Company,
165,APG IMPERIAL HOMES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",Asset Premium Holding Co Pte Ltd,Singapore,19.03,0.25,Received in the Company,
166,APGDCINFRAPRIVATELIMITED,KARNATAKA,Bengaluru,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",APG DC Infra One Pte Ltd,Singapore,2.13,0.03,Received in the company,
167,"APHELION HEALTH PRIVATE
LIMITED",KARNATAKA,Bengaluru,Medical practice activities,"Swaminatha Venkatesa
Mahadevan",U.S.A,0.93,0.01,"Received in
the Company",
168,"APHELION HEALTH PRIVATE
LIMITED",KARNATAKA,Bengaluru,Medical practice activities,"Swaminatha Venkatesa
Mahadevan",U.S.A,1.92,0.03,"Received in
the Company",
169,ApolloZenith Concrete Technologies Private Limited,GUJARAT,Gandhi Nagar,"Manufacture of other general purpose machinery
n.e.c. (fans intended for industrial applications,exhaust hoods for commercial, laboratory or industrial use; calendering or other rolling
machines othe",QUANGONG MACHINERY CO LTD,China,15.00,0.20,Received in the Company,
170,"ApolloZenith Concrete
Technologies Private Limited",GUJARAT,Gandhi Nagar,"Manufacture of other
general purpose machinery",KIRAN MADHUBHAI PATEL,U.S.A,0.75,0.01,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"n.e.c. (fans intended for industrial applications,exhaust hoods for commercial, laboratory or industrial use; calendering or other rolling
machines othe",,,,,,
171,"APPALOOSA FOODS PRIVATE
LIMITED",MAHARASHTRA,Thane,Restaurants without bars,Edward Man,U.S.A,0.00,0.00,"Received in
the Company",
172,"APPALOOSA FOODS PRIVATE
LIMITED",MAHARASHTRA,Thane,Restaurants without bars,Edward Man,U.S.A,0.76,0.01,"Received in
the Company",
173,"APPALOOSA FOODS PRIVATE
LIMITED",MAHARASHTRA,Thane,Restaurants without bars,RMG Holding LLC,U.S.A,0.00,0.00,"Received in
the Company",
174,"APPALOOSA FOODS PRIVATE
LIMITED",MAHARASHTRA,Thane,Restaurants without bars,RMG Holding LLC,U.S.A,3.81,0.05,"Received in
the Company",
175,APPALOOSA FOODS PRIVATE LIMITED,MAHARASHTRA,Thane,Restaurants without bars,Ryan Khoury,U.S.A,0.00,0.00,Received in the Company,
176,APPALOOSA FOODS PRIVATE LIMITED,MAHARASHTRA,Thane,Restaurants without bars,Ryan Khoury,U.S.A,3.81,0.05,Received in the Company,
177,"APPALOOSA FOODS PRIVATE
LIMITED",MAHARASHTRA,Thane,Restaurants without bars,Blue Wolf Capital Limited,"United
Kingdom",13.33,0.18,"Received in
the Company",
178,"APPALOOSA FOODS PRIVATE
LIMITED",MAHARASHTRA,Thane,Restaurants without bars,Blue Wolf Capital Limited,"United
Kingdom",0.00,0.00,"Received in
the Company",
179,APPAWARD SOFTWARE INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Other information technology and computer
service activities n.e.c",STRAND MANAGEMENT SOLUTIONS INC,U.S.A,0.10,0.00,Received in the Company,
180,Aquafil India Private Limited,DELHI,Central Delhi,"Wholesale of textile fibres
etc.",Aquafil S.P.A.,Italy,0.41,0.01,"Received in
the Company",
181,ARACIV TECHNOLOGIES PRIVATE LIMITED,TAMILNADU,Kanchipuram,"Other information technology and computer
service activities n.e.c",SCIN PTE LTD,Singapore,5.08,0.07,Received in the Company,
182,Arani Agro Oil Industries Private Limited,TELANGANA,Hyderabad,"Manufacture of vegetable
oils and fats excluding corn oil",Premium Nutrients Private Limited,Singapore,30.00,0.40,Received in the Company,
183,Arc Skills Academy Private Limited,MAHARASHTRA,Mumbai,Educational support activities,GEMS SKILLS LIMITED,Cayman Islands,0.05,0.00,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
184,ARCAD SOFTWARE PRODUCTS PRIVATE LIMITED,UTTAR PRADESH,Lucknow,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",QUADRA,France,2.10,0.03,Received in the Company,
185,"ARCHER TRANSNATIONAL
SYSTEMS PRIVATE LIMITED",GUJARAT,Vadodara,"Other business support
service activities n.e.c",ARCHER SYSTEMS LLC,U.S.A,0.10,0.00,GREENFIELD,
186,ARCION Revitalization Private Limited,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding
activities, n.e.c.",ARC Investments Limited,Mauritius,74.76,1.02,Received in the company,
187,Arctern Healthcare Private Limited,HARYANA,Gurgaon,"Other human health activities n.e.c. (including independent ambulance
activities)","SRI CAPITAL FUND I, L.P.",U.S.A,36.18,0.49,Received in the company,
188,Arctern Healthcare Private Limited,HARYANA,Gurgaon,"Other human health activities n.e.c. (including independent ambulance
activities)",AB 1204 Verwaltungs GMBH,Germany,7.14,0.10,Received in the Company,
189,Arctern Healthcare Private Limited,HARYANA,Gurgaon,"Other human health activities n.e.c. (including independent ambulance
activities)",Picus Capital GMBH,Germany,49.53,0.66,Received in the Company,
190,"ARDENT MINERALS & METALS
PRIVATE LIMITED","UTTAR
PRADESH","Gautam Buddha
Nagar","Wholesale of metals and
metal ores",Hirdesh Kumar Gupta,UAE,1.00,0.01,"Received in
the Company",
191,"AREVA Renewable Energies
India Private Limited",TAMILNADU,Chennai,"Other specialized
construction activities","AREVA ENERGIES
RENOUVELABLES",France,8.00,0.11,"Received in
the Company",
192,ARHAT TALENT SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information
technology and computer service activities n.e.c",SAB HOLDINGS PRIVATE LIMITED,Mauritius,6.00,0.08,Received in the company,
193,"ARIES RENEWABLES PRIVATE
LIMITED",GUJARAT,Ahmedabad,"Electric power generation
using solar energy",Unisun Energy Limited,HongKong,7.01,0.09,"Received in
the Company",
194,ARISE IIP INDIA PRIVATE LIMITED,DELHI,Central Delhi,"Other professional,
scientific and technical activities n.e.c.",Arise Special Economic Zone,Mauritius,1.00,0.01,Received in the company,
195,Array Networks India Private Limited,KARNATAKA,Bengaluru,Other information technology and computer,ARRAY NETWORKS INC,U.S.A,0.50,0.01,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,service activities n.e.c,,,,,,
196,Arth Designbuild India Pvt Ltd,TELANGANA,Hyderabad,"Architectural and engineering activities and related technical
consultancy",SOV FUND I PTE LTD,Singapore,12.52,0.17,Received in the Company,
197,Arth Designbuild India Pvt Ltd,TELANGANA,Hyderabad,"Architectural and engineering activities and related technical
consultancy",EDEN VENTURES PTE LTD,Singapore,27.12,0.37,Received in the company,
198,Arth Designbuild India Pvt Ltd,TELANGANA,Hyderabad,"Architectural and engineering activities and related technical
consultancy",EDEN VENTURES PTE LTD,Singapore,0.36,0.00,Received in the company,
199,"ARTIFICIAL LEARNING SYSTEMS INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Computer consultancy and computer facilities
management activities",Artificial Learning Systems Inc,U.S.A,9.55,0.13,Received in the Company,
200,ARUSAN CONSULTING PRIVATE LIMITED,MAHARASHTRA,Pune,"Providing software support
and maintenance to the clients",UTSAV SYSTEMS INC,Canada,5.23,0.07,Received in the Company,
201,Arvind Fashions Limited,GUJARAT,Ahmedabad,"Other non-specialised
wholesale trade n.e.c.",PLENTY CI FUND I LIMITED,Mauritius,147.08,1.97,"Received in
the Company",
202,Arvind Fashions Limited,GUJARAT,Ahmedabad,Other non-specialised wholesale trade n.e.c.,PLENTY PRIVATE EQUITY FUND I LIMITED,Mauritius,357.52,4.79,Received in the Company,
203,ASAHI TENNANTS COLOR PRIVATE LIMITED,GUJARAT,Ahmedabad,"Manufacture of dyes and pigments from any source in basic form or as
concentrate",TENNANTS TEXTILE COLOURS LIMITED,United Kingdom,125.60,1.71,Received in the company,
204,ASG Hospital Private Limited,RAJASTHAN,Jodhpur,Hospital activities,Care Holdings Ltd,UAE,75.00,1.02,Received in the company,
205,ASG Hospital Private Limited,RAJASTHAN,Jodhpur,Hospital activities,Care Holdings Ltd,UAE,75.00,1.00,Received in the Company,
206,ASG Hospital Private Limited,RAJASTHAN,Jodhpur,Hospital activities,Britten Holdings Pte Ltd,Singapore,100.00,1.33,"Received in
the Company",
207,ASK CHEMICALS INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Manufacture of prepared pigments and other colouring matter of a kind
used in the manufacture of",ASK CHEMICALS PTE LIMITED,Singapore,30.00,0.40,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"paints or by artists or other
painters",,,,,,
208,"ASSAGAO BIRTHING CENTRE
PRIVATE LIMITED",GOA,North Goa,Nursing care facilities,URSULA CORINNA STAHLHOFEN,Germany,0.02,0.00,"Received in
the Company",
209,"ASSAM BIO REFINERY
PRIVATE LIMITED",ASSAM,GOLAGHAT,"Manufacture of other
fertilizers n.e.c.",FORTUM 3 B.V.,Netherland,75.00,1.00,Brownfield,
