Table No.19 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
128,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,CERES BIOSYSTEMS LTD,AHMEDABAD,Manufacture of urea and other organic fertilizers,5.77,0.09,
129,E-INFOCHIPS LIMITED,Canada,RAJNISH GUPTA,AHMEDABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",1.13,0.02,
130,LEIGHFISHER INDIA PVT LTD,Canada,LEIGHFISHER CANADA,MUMBAI,Management consultancy activities,3.66,0.06,
131,LIWAYWAY FOODS INDIA  PVT LTD,Caymen Islands,SUNARIN LAROSHE INTL CO LIMITED,BANGALORE,Manufacture of other bakery products n.e.c.,57.93,0.86,
132,SKRILO INDIA PRIVATE LIMITED,Caymen Islands,SKRILO LIMITED,NEW DELHI,Other information technology and computer service activities n.e.c,13.19,0.20,
133,INOX BOAT & MACHINERY PVT LTD,Caymen Islands,MANILLE LTD,MUMBAI,Other business support service activities n.e.c.,2.35,0.03,
134,STAPLES FUTURE OFFICE PRODUCTS PVT LTD,Caymen Islands,STAPLES ASIA INVESTMENT LTD,MUMBAI,Other specialised office support services activities,"1,375.00",20.43,
135,LIWAYWAY FOODS INDIA  PVT LTD,Caymen Islands,SUNARIN LAROSHE INTL CO LIMITED,BANGALORE,Manufacture of other bakery products n.e.c.,15.89,0.24,
136,CA MEDIA INDIA ADVISORS PVT LTD,Caymen Islands,CA Media LP,MUMBAI,Activities auxiliary to financial service activities n.e.c.,25.00,0.37,
137,INNER CHEF PRIVATE LIMITED,Caymen Islands,M & Y GROWTH PARTNERS II LP.,NEW DELHI,Manufacture of prepared meals and dishes,3.25,0.05,
138,PLANET GOGO PRIVATE LIMITED,Caymen Islands,NBM INVESTMENT FUND A L.P.,NEW DELHI,Publishing of operating business and other applications,2.44,0.04,
139,INNER CHEF PRIVATE LIMITED,Caymen Islands,M & Y GROWTH PARTNERS LP,NEW DELHI,Manufacture of prepared meals and dishes,3.25,0.05,
140,METITO POLLUTION CONTROL INDIA PRIVATE L,Channel Islands,Metito Overseas Limited,MUMBAI,Other business support service activities n.e.c.,1.62,0.02,
141,NAVIG8 INDIA PRIVATE LIMITED,Channel Islands,NAVIG8 SERVICES LTD,NEW DELHI,Management consultancy activities,0.50,0.01,
142,VISION DISTRIBUTION PRIVATE LIMITED,China,ADILA LTD,NEW DELHI,"Wholesale of telephone, mobile phone and communications equipment and parts",36.74,0.55,
143,TBEA ENERGY (INDIA) PVT LTD,China,TBEA SHENYANG TRANSFORMER GROUP CO LTD,AHMEDABAD,"Manufacture of electric power distribution transformers, arc-welding transformers, fluorescent ballasts,",201.80,3.04,
144,TYPICAL MARKETING AND SERVICES PVT LTD,China,ZHAI JIANGRANG,MUMBAI,Wholesale of other electronic equipments and parts thereof,0.10,0.00,
145,ZPMC ENGINEERING INDIA PVT LTD,China,Shanghai Zhenhua Heavy Industries Co. Lt,MUMBAI,"Wholesale of other machinery, equipment and supplies n.e.c. including computer-controlled machine tools",2.67,0.04,
146,TODAYTEC INDIA PRIVATE LIMITED,China,GT HOLDING KH LTD,NEW DELHI,Reproduction of recorded media,15.92,0.24,
147,KORRUN INDIA PRIVATE LIMITED,China,SHANGHAI KORRUN BAG AND LUGGAGE PRODUCTI,NEW DELHI,"Manufacture of travel goods like suitcase, bags, holdalls etc.",0.00,0.00,
148,HAIJIN TRADE INDIA PVT. LTD.,China,REN YONGLI,KOCHI,"Wholesale of telephone, mobile phone and communications equipment and parts",0.59,0.01,
149,HAIJIN TRADE INDIA PVT. LTD.,China,YANG WEIJIE,KOCHI,"Wholesale of telephone, mobile phone and communications equipment and parts",58.38,0.88,
150,VILLAMODE EXPORT (INDIA) PVT LTD,China,MR.SUNIL L.CHHUGANI,MUMBAI,"Wholesale of other households goods, n.e.c.
[Includes wholesale of household equipment and appliances,",6.94,0.10,
151,VILLAMODE EXPORT (INDIA) PVT LTD,China,SUNIL CHHUGANI,MUMBAI,"Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and",0.56,0.01,
