Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
RECEIVED DURING JANUARY 2020 TO MARCH 2020",,,,,,,,,,
541,TRULEARN SPACES PRIVATE LIMITED,KARNATAKA,Bengaluru,OTHER EDUCATIONAL SERVICES N.E.C.,UABLE PTE LTD,Singapore,0.10,0.00,Received in the company,
542,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",RONDGLASS LLC,U.S.A,4.04,0.06,Received in the company,
543,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",ROUNDGLASS LLC,U.S.A,4.13,0.06,Received in the company,
544,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program
to meet the needs of a particular client excluding web-page designing",ROUNDGLASS LLC,U.S.A,12.38,0.17,Received in the company,
545,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",ROUNDGLASS LLC,U.S.A,12.12,0.17,Received in the company,
546,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",ROUNDGLASS LLC,U.S.A,4.13,0.06,Received in the company,
547,UNILODE AVIATION SOLUTIONS,MAHARASHTRA,Mumbai,"Repair of transport equipment, except motor",Unilode Aviation Solutions,Switzerland,0.00,0.00,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,INDIA PRIVATE LIMITED,,,vehicles,International AG,,,,company,
548,UNILODE AVIATION SOLUTIONS INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Repair of transport equipment, except motor vehicles",Unilode Aviation Solutions International AG,Switzerland,0.00,0.00,Received in the Company,
549,United Spirits Limited,KARNATAKA,Bengaluru,"Distilling, rectifying and blending of spirits",RELAY B.V.,Netherland,3518.24,47.32,Received in the Company,
550,UOLO EDTECH PRIVATE LIMITED,DELHI,South West Delhi,Other information technology and computer service activities n.e.c,GOCOMET PTE. LTD.,Singapore,0.10,0.00,Received in the Company,
551,URBANPIPER TECHNOLOGY PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,SCI SEED INVESTMENT,Mauritius,25.11,0.35,Received in the company,
552,Vadham Teas Private Limited,State Not Indicated,District Not Indicated,Processing and blending of tea including manufacture of instant tea,Peter Mann,Canada,1.90,0.03,-,
553,Valeo Service India Auto Parts Private Limited,TAMIL NADU,Kanchipura m,Sale of motor vehicle parts and accessories,Equipment 11,France,0.22,0.00,Received in the company,
554,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty Private Equity Fund I Limited,Mauritius,30.00,0.42,Received in the company,
555,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty Private Equity Fund I Limited,Mauritius,15.78,0.22,Received in the company,
556,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty Private Equity Fund I Limited,Mauritius,3.00,0.04,Received in the company,
557,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty Private Equity Fund I Limited,Mauritius,15.00,0.21,Received in the company,
558,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty Private Equity Fund I Limited,Mauritius,2.24,0.03,Received in the company,
559,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty CI Fund I Limited,Mauritius,94.87,1.33,Received in the company,
560,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty Private Equity Fund I Limited,Mauritius,160.31,2.25,Received in the company,
561,VASTU HOUSING FINANCE CORPORATION LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Plenty Private Equity Fund I Limited,Mauritius,209.55,2.94,Received in the company,
562,Verifaya Technology lndia Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TCZ Holdings INC,U.S.A,1.56,0.02,Received in the company,
563,Verifaya Technology lndia Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TCZ Holdings INC,U.S.A,1.33,0.02,Received in the company,
564,Verifaya Technology lndia Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TCZ Holdings INC,U.S.A,1.55,0.02,Received in the company,
565,Vertical Warehousing Domain Private Limited,DELHI,South West Delhi,Construction of buildings carried out on own- account basis or on a fee or contract basis,ESR India Logistics Fund Pte Ltd,Singapore,0.00,0.00,Received in the company,
566,Vertical Warehousing Domain Private Limited,DELHI,South West Delhi,Construction of buildings carried out on own- account basis or on a fee or contract basis,ESR Kolkata 1 Pte Ltd,Singapore,8.94,0.13,Received in the company,
567,Vertical Warehousing Domain Private Limited,DELHI,South West Delhi,Construction of buildings carried out on own- account basis or on a fee or contract basis,ESR Kolkata 1 Pte Ltd,Singapore,9.33,0.13,Received in the company,
568,VESTED SERVICES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Management consultancy activities,Vested Finance INC,U.S.A,0.10,0.00,Received in the Company,
569,VIBGYOR PRINTING & PACKAGING,WEST BENGAL,Howrah,Manufacture of plastic articles for the packing of,GPC Holdings B.V,Netherland,14.63,0.20,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,PVT. LTD.,,,"goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc.)",,,,,Company,
570,VIBGYOR PRINTING & PACKAGING PVT. LTD.,WEST BENGAL,Howrah,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes,
cases, carboys, bottles etc.)",GPC Holdings B.V,Netherland,14.63,0.20,Received in the Company,
571,VIRISA MANAGEMENT PRIVATE LIMITED,WEST BENGAL,Kolkata,Activities of head offices,VR PARTNERS PTE. LTD,Singapore,2.07,0.03,Received in the company,
572,VIZITECH SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Pune,Providing software support and maintenance to the clients,AKEMI ISHIBASHI,Japan,0.14,0.00,Received in the company,
573,VKL Seasoning Private Limited,MAHARASHTRA,Thane,Grinding and processing of spices,Firmenich Trading Corporation,Switzerland,0.11,0.00,Received in the company,
574,Watchguard Infotech Private Limited,DELHI,South Delhi,"Writing, modifying, testing of computer program
to meet the needs of a particular client excluding web-page designing",Watchguard Technologies Inc.,U.S.A,0.01,0.00,Received in the company,
575,Watchguard Infotech Private Limited,DELHI,South Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Watchguard Technologies Minor Holdings Inc.,U.S.A,0.00,0.00,Received in the company,
576,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,SCI Investments VI,Mauritius,20.53,0.29,Received in the company,
577,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,SCI Investments V,Mauritius,10.64,0.15,Received in the company,
578,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,IDG Ventures India Fund III LLC,Mauritius,9.97,0.14,Received in the company,
579,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,On Mauritius,Mauritius,6.21,0.09,Received in the company,
580,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,B Capital Asia II Ltd,U.S.A,18.68,0.26,Received in the company,
581,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,Accel Growth Fund V LP,U.S.A,12.10,0.17,Received in the company,
582,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,Bruno Eduard Raschle,Switzerland,0.89,0.01,Received in the company,
583,Wickedride Adventure Services Private Limited,KARNATAKA,Bengaluru,Renting and leasing of motor vehicles,Qualcomm Asia Pacific PTE LTD,Singapore,1.15,0.02,Received in the company,
584,WIP (India) Private Limited,MAHARASHTRA,Mumbai,Activities auxiliary to financial service activities n.e.c.,BHAL Global Corporate Limited,United Kingdom,16.13,0.23,Received in the company,
585,WIP (India) Private Limited,MAHARASHTRA,Mumbai,Activities auxiliary to financial service activities n.e.c.,BHAL Global Corporate Limited,United Kingdom,16.79,0.24,Received in the company,
586,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in market stalls",INTERNET FUND V PTE. LTD.,Singapore,5.45,0.08,Received in the company,
587,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in market stalls","INTERNET FUND V PTE LTD,",Singapore,1.69,0.02,Received in the company,
588,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in market stalls",INTERNET FUND V PTE LTD,Singapore,1.88,0.03,Received in the Company,
589,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food","INDIA 2020 FUND II, LIMITED",Mauritius,0.45,0.01,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,preparation in market stalls,,,,,Company,
590,Yujya Developers Private Limited,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,GBTC I (Master) Pte Ltd.,Singapore,0.00,0.00,Received in the Company,
591,ZBC BEARINGS INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,"Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non food products)",Jiri Prasil,Czech Republic,0.00,0.00,Received in the Company,
592,Zee Entertainment Enterprises Limited,MAHARASHTRA,Mumbai,Television programming and broadcasting activities,OFI GLOBAL CHINA FUND LLC,U.S.A,29096.45,408.01,Received in the company,
593,Zee Entertainment Enterprises Limited,MAHARASHTRA,Mumbai,Television programming and broadcasting activities,OFI Global China Fund LLC,U.S.A,4343.84,60.91,Received in the company,
594,ZEE LEARN LIMITED,MAHARASHTRA,Mumbai,Educational support activities,Essel Holding Limited,Mauritius,346.20,4.85,Received in the company,
595,ZEE LEARN LIMITED,MAHARASHTRA,Mumbai,Educational support activities,ESSEL HOLDINGS LTD,Mauritius,125.07,1.75,Received in the company,
596,ZEE LEARN LIMITED,MAHARASHTRA,Mumbai,Educational support activities,Essel Holdings Limited,Mauritius,38.73,0.54,Received in the company,
597,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners II, LLC",Mauritius,19.37,0.27,Received in the company,
598,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners II, LLC",Mauritius,0.31,0.00,Received in the company,
599,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners II, LLC",Mauritius,0.52,0.01,Received in the company,
600,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital Opportunities Fund II,U.S.A,0.15,0.00,Received in the Company,
601,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners II, LLC",Mauritius,0.52,0.01,Received in the Company,
602,ZHONGKE NDT TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Thane,"Retail sale of pharmaceuticals, medical and orthopedic goods and toilet articles",Mr. Kang Zhonglin Liu,China,0.10,0.00,Received in the Company,
603,ZKL BEARINGS CZ INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,"Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non food
products)",Jiri Prasil,Czech Republic,0.00,0.00,Received in the Company,
604,Zomato Private Limited,DELHI,South Delhi,Other publishing activities (including on-line) n.e.c.,Uber B.V.,Netherland,13759.37,185.06,Received in the Company,
,Grand  Total,,,,,,"150,697.63","2,066.46",,
